TIPO IDENTIFICACION,NUMERO IDENTIFICACION,RAZON SOCIAL,MUNICIPIO_COD,NOMBRE_MUNICIPIO,DEPARTAMENTO_COD,NOMBRE_DEPARTAMENTO,ESTADO EMPRESA,COD INTERNO AREA,NATURALEZA,FECHA CORTE,ID INDICADOR,FECHA VIGENCIA,META
ID-ZW - FASE 2,1738006001,La Dorada,17380,LA DORADA,17,CALDAS,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106085,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6313005002,Calarca,63130,CALARCA,63,QUINDIO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104034,Antonio Nari�o,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106015,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,1500101000,Tunja,15001,TUNJA,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0562806001,Sabanalarga,05628,SABANALARGA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,7326801000,Espinal,73268,ESPINAL,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1549405001,Nuevo Colon,15494,NUEVO COLON,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105055,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0875804001,Soledad,08758,SOLEDAD,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000104001,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106034,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000104001,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104022,Rafael Uribe Uribe,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104042,Ciudad Bolivar,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104083,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,5283502000,Tumaco,52835,SAN ANDRES DE TUMACO,52,NARI�O,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6631802001,Guatica,66318,GUATICA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0576106001,Sopetran,05761,SOPETRAN,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106033,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2346606001,Montelibano,23466,MONTELIBANO,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6638302002,La Celia,66383,LA CELIA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106036,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106009,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104031,Santafe,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4100102003,Neiva,41001,NEIVA,41,HUILA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105022,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0566406001,San Pedro,05664,SAN PEDRO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104050,Bosa,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405013,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0587306001,Vigia del Fuerte,05873,VIGIA DEL FUERTE,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105036,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106013,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106090,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,8656805001,Puerto Asis,86568,PUERTO ASIS,86,PUTUMAYO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6668702001,Santuario,66687,SANTUARIO,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6668206003,Santa Rosa de Cabal,66682,SANTA ROSA DE CABAL,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8656805003,Puerto Asis,86568,PUERTO ASIS,86,PUTUMAYO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106022,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7321705001,Coyaima,73217,COYAIMA,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7322605001,Cunday,73226,CUNDAY,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2575406003,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1576202001,Sora,15762,SORA,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6340105001,La Tebaida,63401,LA TEBAIDA,63,QUINDIO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104087,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,1100101000,Engativa,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1523802001,Duitama,15238,DUITAMA,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104057,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1518005002,Chiscas,15180,CHISCAS,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6865505001,Sabana de Torres,68655,SABANA DE TORRES,68,SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106000,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1900102001,Popayan,19001,POPAYAN,19,CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1343305003,Mahates,13433,MAHATES,13,BOLIVAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7344905001,Melgar,73449,MELGAR,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0510706001,Brice�o,05107,BRICE�O,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106014,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,5242702001,Magui,52427,MAGsI,52,NARI�O,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6617002001,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105023,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,5200102003,Pasto,52001,PASTO,52,NARI�O,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104020,Barrios Unidos,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104060,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106022,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104098,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106028,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7362405001,Rovira,73624,ROVIRA,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,7300101000,Ibague,73001,IBAGUE,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106078,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6300105003,Armenia,63001,ARMENIA,63,QUINDIO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7600105002,Cali,76001,CALI,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6300105001,Armenia,63001,ARMENIA,63,QUINDIO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104076,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0508806001,Bello,05088,BELLO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106045,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1914202001,Caloto,19142,CALOTO,19,CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105015,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5000102002,Villavicencio,50001,VILLAVICENCIO,50,META,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104018,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,2300101000,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6849805001,Ocamonte,68498,OCAMONTE,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7000106002,Sincelejo,70001,SINCELEJO,70,SUCRE,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4400102003,Riohacha,44001,RIOHACHA,44,LA GUAJIRA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2341705002,Lorica,23417,LORICA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6638302002,La Celia,66383,LA CELIA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106057,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104080,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105033,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5242702001,Magui,52427,MAGsI,52,NARI�O,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104077,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106061,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0863406001,Sabanagrande,08634,SABANAGRANDE,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5400106006,Cucuta,54001,CUCUTA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0512906001,Caldas,05129,CALDAS,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8130002001,Fortul,81300,FORTUL,81,ARAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7356305001,Prado,73563,PRADO,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,1100101000,Engativa,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6640002001,La Virginia,66400,LA VIRGINIA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4779805001,Tenerife,47798,TENERIFE,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2358605001,Purisima,23586,PURISIMA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106017,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4718905003,Cienaga,47189,CIENAGA,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106069,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106080,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6617002005,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106014,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6313005002,Calarca,63130,CALARCA,63,QUINDIO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7300105001,Ibague,73001,IBAGUE,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106073,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6617002005,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,8100102002,Arauca,81001,ARAUCA,81,ARAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0565806001,San Jose de La Monta�a,05658,SAN JOSE DE LA MONTA�A,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106035,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106092,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105010,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4151802001,Paicol,41518,PAICOL,41,HUILA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2001102003,Aguachica,20011,AGUACHICA,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5200102002,Pasto,52001,PASTO,52,NARI�O,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7361605001,Rioblanco,73616,RIOBLANCO,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2355505001,Planeta Rica,23555,PLANETA RICA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,2700102000,Quibdo,27001,QUIBDO,27,CHOCO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105003,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,8600105003,Mocoa,86001,MOCOA,86,PUTUMAYO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106047,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6668202001,Santa Rosa de Cabal,66682,SANTA ROSA DE CABAL,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7611105001,Guadalajara de Buga,76111,GUADALAJARA DE BUGA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2512606001,Cajica,25126,CAJICA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106016,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104024,Barrios Unidos,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106004,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104027,Chapinero,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7300105002,Ibague,73001,IBAGUE,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,4155101000,Pitalito,41551,PITALITO,41,HUILA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6617002008,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7614705002,Cartago,76147,CARTAGO,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405006,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1300105002,Cartagena,13001,CARTAGENA,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106095,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105049,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1343305002,Mahates,13433,MAHATES,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2001102002,Aguachica,20011,AGUACHICA,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106038,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105026,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0520906001,Concordia,05209,CONCORDIA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104022,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5400106009,Cucuta,54001,CUCUTA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106017,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106035,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6300101000,Armenia,63001,ARMENIA,63,QUINDIO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4728805002,Fundacion,47288,FUNDACION,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6600106102,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,7021501000,Corozal,70215,COROZAL,70,SUCRE,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104053,Usme,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106062,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4718905002,Cienaga,47189,CIENAGA,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6600106103,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106036,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104003,Barrios Unidos,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,2575401000,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0503106001,Amalfi,05031,AMALFI,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104058,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106027,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0857305003,Puerto Colombia,08573,PUERTO COLOMBIA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5000102001,Villavicencio,50001,VILLAVICENCIO,50,META,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0500106003,Medellin,05001,MEDELLIN,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4757005001,Puebloviejo,47570,PUEBLOVIEJO,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,7600101000,Cali,76001,CALI,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4746005002,Nueva Granada,47460,NUEVA GRANADA,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6827605001,Floridablanca,68276,FLORIDABLANCA,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105016,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6638302001,La Celia,66383,LA CELIA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8686505001,Valle del Guamuez,86865,VALLE DEL GUAMUEZ,86,PUTUMAYO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,1575901000,Sogamoso,15759,SOGAMOSO,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6645602001,Mistrato,66456,MISTRATO,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105054,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
